idx	X	Y	component
292	422113.9299305256	11865.82355154995	0
293	422114.8452481916	11865.36970786528	0
294	422113.9309714845	11865.82329735074	0
295	422114.8451213437	11865.36995108382	0
296	422114.8448156535	11865.37016807308	0
297	422126.6421676913	11857.31839283914	0
298	422126.6420978154	11857.31850939572	0
299	422127.4187311245	11856.66464205035	0
300	422126.6422437414	11857.31829781539	0
301	422127.4182625961	11856.66448170865	0
302	422127.4185041382	11856.66427713748	0
303	422146.9243090611	11838.84344832986	0
304	422146.9236483525	11838.84378461244	0
305	422147.6155170301	11838.10218194343	0
306	422146.9243329333	11838.8434333719	0
307	422147.638504239	11838.1232667015	0
308	422147.6161087005	11838.10134050553	0
309	422148.3358662815	11837.38557285366	0
310	422147.6382524081	11838.12327746644	0
311	422148.3357953271	11837.38590435892	0
312	422148.3359799433	11837.38547425561	0
313	422212.3276052744	11782.63594779733	0
314	422212.3272691941	11782.63598773186	0
315	422213.1613770141	11782.05688029758	0
316	422212.3276705685	11782.63592635187	0
317	422213.1616997976	11782.05677766441	0
318	422213.1616865132	11782.05678671683	0
319	422273.2379260754	11733.78262321495	0
320	422273.23655415	11733.78428716769	0
321	422273.4607101315	11732.78725766887	0
322	422273.2379428863	11733.78265268491	0
323	422273.4607785915	11732.78721424644	0
324	422273.4608550727	11732.78715189105	0
325	422288.1931236394	11710.89014822644	0
326	422288.1907815321	11710.89016739481	0
327	422288.8201835768	11710.10354623582	0
328	422288.1930426083	11710.89022788351	0
329	422288.8206944402	11710.1033915749	0
330	422288.8207918009	11710.10342048798	0
331	422323.9840510634	11673.75828351528	0
332	422323.9840619994	11673.75826409568	0
333	422324.6521856172	11672.98345090764	0
334	422323.9841377434	11673.75804786215	0
335	422324.6524109085	11672.98343507756	0
336	422324.6524754894	11672.98339470248	0
337	422325.6163333525	11671.19620961696	0
338	422325.6160729361	11671.19649098832	0
339	422326.0273189407	11670.27330709183	0
340	422325.6178362854	11671.19569607739	0
341	422326.0272088565	11670.27338965389	0
342	422326.0272455939	11670.27335845039	0
343	422349.7397883651	11636.09717114436	0
344	422349.7399741648	11636.09712355656	0
345	422350.1680878216	11635.18429462533	0
346	422349.7399872512	11636.09707637731	0
347	422350.1662328408	11635.18385886383	0
348	422350.1664943316	11635.18379053853	0
349	422399.0089506622	11602.13931222872	0
350	422399.0089690067	11602.13930593899	0
351	422399.8191562307	11601.54885472322	0
352	422399.0087825279	11602.13918941042	0
353	422399.8193514595	11601.54835986953	0
354	422399.8195780054	11601.5483129745	0
355	422501.5440519442	11512.67205814851	0
356	422501.5450655429	11512.67195333037	0
357	422502.1074734579	11511.82460385211	0
358	422501.5442621737	11512.67206635191	0
359	422502.1066406432	11511.82432711884	0
360	422502.106647987	11511.82431500236	0
361	422557.3097872299	11434.15753606228	0
362	422557.3096309294	11434.15756699594	0
363	422557.7308099134	11433.24376834391	0
364	422557.3098617028	11434.15743859747	0
365	422557.7291814624	11433.23747905345	0
366	422557.7308099144	11433.24376834368	0
367	422569.5587960425	11423.69998618901	0
368	422569.5589897328	11423.70002027277	0
369	422569.8054776083	11422.71634017819	0
370	422569.5623824659	11423.70144069641	0
371	422569.8015680306	11422.71572135055	0
372	422569.805734089	11422.71629540195	0
373	422613.0149662197	11371.76458244423	0
374	422613.0150210003	11371.76458931162	0
375	422613.6684311805	11370.99742929376	0
376	422613.0151168464	11371.76437730529	0
377	422613.6764891185	11370.99499720542	0
378	422613.6764294445	11370.9948971358	0
379	422648.8649264683	11350.36837146888	0
380	422648.8651062356	11350.36827597505	0
381	422649.9943554045	11348.72099390425	0
382	422648.8643910159	11350.36742259418	0
383	422649.9959298693	11348.71960150088	0
384	422649.9960215797	11348.71949318561	0
385	422716.1566215126	11266.84111812493	0
386	422716.1565786405	11266.84112762835	0
387	422717.6513242106	11265.46376161464	0
388	422716.1627215749	11266.84026043138	0
389	422717.652991987	11265.46175930293	0
390	422717.6533714347	11265.46169237642	0
391	422718.6328176566	11263.68298146651	0
392	422718.6322101315	11263.68358285848	0
393	422719.006412629	11262.74794467451	0
394	422718.633120275	11263.68290172752	0
395	422719.0072036457	11262.74714697851	0
396	422719.0064731615	11262.7479873385	0
397	422721.5963305476	11258.37516260862	0
398	422721.6001050808	11258.37693021866	0
399	422721.7595978944	11257.37291184578	0
400	422721.5963680366	11258.37511074214	0
401	422721.759930248	11257.37261198073	0
402	422721.7596183697	11257.37292002618	0
403	422825.3512286452	11140.04480318915	0
