idx	X	Y	component
330	1029.539772848715	393196.3363763067	0
331	1028.552584276651	393195.5736293655	0
332	1029.502175406786	393196.3310105994	0
333	1028.464033147087	393195.6284984633	0
334	1028.463624539552	393195.6321958093	0
335	1028.01204664784	393184.6424265739	0
336	1028.012323923758	393184.6426103262	0
337	1028.940839413204	393183.8228430455	0
338	1028.018026869162	393184.6416675354	0
339	1029.270558549208	393183.8554351458	0
340	1028.940620800597	393183.8233131277	0
341	1030.452389857848	393167.5603732934	0
342	1030.453290900216	393167.5575077145	0
343	1030.945389801287	393166.3709221186	0
344	1030.606333918753	393167.6026862797	0
345	1030.968737139599	393166.3607081403	0
346	1030.968487781822	393166.3591666535	0
347	1033.020715324907	393150.09119134	0
348	1033.021333844285	393150.0911235304	0
349	1032.345592597034	393148.1042635611	0
350	1033.022793409065	393150.0907685549	0
351	1032.350899406709	393148.0999340588	0
352	1032.346730706282	393148.1029606918	0
353	1033.774507029215	393128.9470033423	0
354	1033.778153133229	393128.8784384873	0
355	1034.65942369285	393128.3259331227	0
356	1033.775491934968	393128.9473694764	0
357	1034.708433752414	393128.8193171124	0
358	1034.659955985262	393128.3251077918	0
359	1034.395232438808	393006.0860995668	0
360	1034.398158509051	393006.0862248968	0
361	1036.065065678093	393005.091582069	0
362	1035.401652556029	393005.4259209996	0
363	1036.105429561576	393005.0774612675	0
364	1036.063429002184	393005.0922657787	0
365	1042.990400897688	392951.1346451881	0
366	1042.991136785247	392951.1351650356	0
367	1042.589390071924	392950.2506383618	0
368	1043.049555011326	392951.0832671102	0
369	1042.692679704516	392950.2806548043	0
370	1042.590488785761	392950.2479693269	0
371	1041.705100810737	392949.5682215062	0
372	1041.675741845858	392949.5414521284	0
373	1041.505255234893	392948.5680823835	0
374	1041.705102132168	392949.5682215575	0
375	1041.516819105484	392948.5576711838	0
376	1041.504454181762	392948.5685695955	0
377	1041.731777035166	392942.8702770423	0
378	1041.731676586205	392942.870666869	0
379	1040.520404366078	392941.1117683657	0
380	1041.745678696316	392942.852285769	0
381	1040.606598942308	392941.0940416896	0
382	1040.603605567245	392941.0953560986	0
383	1040.49502705445	392937.6338137903	0
384	1040.493869399419	392937.6373895166	0
385	1039.223122944939	392936.9831169891	0
386	1040.657987245708	392937.6038415898	0
387	1041.976472986629	392936.9382517365	0
388	1039.221544088796	392936.9883593649	0
389	1040.98671848746	392926.9842929234	0
390	1041.005454147817	392927.0788524809	0
391	1041.067929085693	392926.8013158996	0
392	1040.985602456378	392926.9792319273	0
393	1039.665734707378	392924.7935447589	0
394	1039.651419623988	392924.8376310354	0
395	1040.372501181206	392923.0976182217	0
396	1039.669408344664	392924.7891919106	0
397	1040.384969616891	392923.1147671565	0
