idx	X	Y	component
119	420059.9608137374	9126.617459352005	0
120	420059.2106380517	9125.918971432995	0
121	420059.9612873187	9126.617672331515	0
122	420059.9608399828	9126.617506195485	0
123	420100.6996128578	9177.617100250904	0
124	420100.6996358154	9177.617119151351	0
125	420101.3544301539	9178.392276336153	0
126	420100.6996368961	9177.617103822027	0
127	420101.3547180183	9178.392444449681	0
128	420101.3543482685	9178.39222168454	0
129	420103.0798129035	9179.54343540116	0
130	420103.0781935867	9179.542750734394	0
131	420103.918944271	9180.125651922146	0
132	420103.0798232408	9179.54332800221	0
133	420103.9191241754	9180.125798476802	0
134	420103.9190162102	9180.125862755151	0
135	420145.3554528838	9205.084839999219	0
136	420145.3557227497	9205.084886789293	0
137	420146.2416741402	9205.589144422855	0
138	420145.3554613295	9205.084839915302	0
139	420146.2416742283	9205.5894262607	0
140	420146.2416691289	9205.589602273305	0
141	420195.3508734081	9271.133418553381	0
142	420195.3509956964	9271.133592365975	0
143	420195.9150004006	9271.975349301032	0
144	420195.350623041	9271.133381331445	0
145	420195.9143526094	9271.974894965102	0
146	420195.9146560586	9271.975327593045	0
147	420197.1193774106	9273.630695442544	0
148	420197.1188446743	9273.630327956758	0
149	420197.6076498757	9274.527359851671	0
150	420197.1193683351	9273.630696692433	0
151	420197.6050164857	9274.524670952014	0
152	420197.6076180572	9274.527374150181	0
153	420293.1645144114	9425.310293141503	0
154	420293.1643815689	9425.309935674843	0
155	420293.1932564331	9426.323247854803	0
156	420293.164446876	9425.310246678	0
157	420293.1932585715	9426.32298641888	0
158	420293.193023373	9426.323122283442	0
159	420300.2335107403	9457.354028439817	0
160	420300.2335107395	9457.354028440383	0
161	420301.2253488572	9459.121993970213	0
162	420300.2366473135	9457.352110052536	0
163	420301.2254341329	9459.12183974113	0
164	420301.2253671665	9459.121750507373	0
165	420302.1109115679	9460.957778405314	0
166	420302.1109115683	9460.957778406235	0
167	420302.7699957273	9461.731805853382	0
168	420302.1110540287	9460.957709242202	0
169	420302.7691537864	9461.730897586986	0
170	420302.7693287501	9461.730717426322	0
171	420305.5431960995	9465.985803517149	0
172	420305.5428842209	9465.985901234933	0
173	420306.1015417869	9466.82306625917	0
174	420305.5432779908	9465.985925970363	0
175	420306.1017453297	9466.823071739967	0
176	420306.101913241	9466.82320372363	0
177	420345.4654023136	9526.996127427617	0
178	420345.4669062812	9526.998218841287	0
179	420345.8726393891	9527.916522559255	0
180	420345.465531424	9526.996162130672	0
181	420345.8727646027	9527.916604548764	0
182	420345.8727646034	9527.916604548105	0
183	420464.9845589456	9644.535127773281	0
184	420464.9846096567	9644.535144019226	0
185	420465.8102333211	9645.098867560695	0
186	420464.9845589446	9644.535127773264	0
187	420465.8104645927	9645.098866726064	0
188	420465.8102608746	9645.098861919136	0
189	420484.4049198087	9670.074647032921	0
190	420484.4035362441	9670.078074787212	0
191	420485.0745732784	9670.818589226268	0
192	420484.4048125077	9670.074657142004	0
193	420485.0760007948	9670.819178264126	0
194	420485.0762686249	9670.819189113094	0
195	420513.2359868546	9700.781987638486	0
196	420513.235502861	9700.78699934627	0
197	420513.576280378	9701.645501597466	0
198	420513.2359112482	9700.782158018692	0
199	420513.5768110886	9701.646458922258	0
200	420513.5775233784	9701.647040621841	0
201	420925.7793775715	10025.74135416915	0
202	420925.7775619556	10025.73975409344	0
203	420926.83230288	10027.46958514442	0
204	420925.7795884987	10025.74144104299	0
205	420926.8324156989	10027.46961989999	0
206	420926.8322451065	10027.46951965564	0
207	420927.0803760875	10028.45207909287	0
208	420927.0802852164	10028.45203704522	0
209	420927.500862446	10029.37191155082	0
210	420927.0787464373	10028.45091860157	0
211	420927.5000112902	10029.3714890451	0
212	420927.500862445	10029.37191155091	0
213	421076.2447751897	10188.61958382369	0
214	421076.2426708908	10188.62573473554	0
215	421076.0498235563	10189.44288222101	0
216	421076.2492167457	10188.62594643716	0
217	421076.0535393414	10189.44698209709	0
218	421076.0508292402	10189.44346363015	0
219	421124.0438740262	10222.64639840027	0
220	421123.6749278838	10221.36801888998	0
221	421125.22758171	10225.03128595723	0
222	421124.0450819078	10222.64663071127	0
223	421125.2202306806	10225.01879029826	0
224	421125.2204756028	10225.01898444101	0
225	421168.0760490859	10270.55305558195	0
226	421168.072251679	10270.55078750495	0
227	421168.8733797558	10271.03608099991	0
228	421168.0765888161	10270.55347628269	0
229	421168.8723397758	10271.03652452531	0
230	421168.8744792351	10271.037168067	0
231	421275.522040552	10355.23864621894	0
232	421275.5229781956	10355.23925414688	0
233	421276.3189327574	10355.87448040031	0
234	421275.5228680879	10355.23837337306	0
235	421276.318625289	10355.8742132754	0
236	421276.318599695	10355.87440281869	0
237	421281.5324923893	10364.69540212972	0
238	421281.5332357307	10364.69548813997	0
239	421282.2134350517	10365.45746702689	0
240	421281.5325959622	10364.69543226471	0
241	421282.2127528226	10365.45842146631	0
242	421282.2134621444	10365.45752646681	0
243	421301.6835082257	10403.80584812478	0
244	421301.6835726244	10403.80590294663	0
245	421302.0284567744	10404.77006369155	0
246	421301.6834919565	10403.80589695391	0
247	421302.0284130297	10404.77001430636	0
248	421302.0284472283	10404.77005542594	0
249	421324.1988491715	10431.42698473943	0
250	421324.1988182284	10431.42692553856	0
251	421324.6150214324	10432.3516914172	0
252	421324.1981025152	10431.42631322161	0
253	421324.614667216	10432.35103019724	0
254	421324.6150925715	10432.35190890166	0
255	421447.8472773532	10605.91515731436	0
256	421447.84701258	10605.91476645584	0
257	421448.4481169764	10606.73976653829	0
258	421447.8473032711	10605.91515802411	0
259	421448.4479551885	10606.73926037716	0
260	421448.4484519041	10606.73983014975	0
261	421482.2726444599	10634.46437254501	0
262	421482.2732215224	10634.46433944252	0
263	421483.145978388	10634.97565961927	0
264	421482.2726934073	10634.4644206766	0
265	421483.1455280634	10634.9754180431	0
266	421483.1458470426	10634.97560352072	0
267	421484.691695133	10636.31863203712	0
268	421484.6915473191	10636.3186062153	0
269	421485.2360240952	10637.18133973438	0
270	421484.6914222067	10636.31874550042	0
271	421485.2349939158	10637.18144120034	0
272	421485.2361633437	10637.18140284615	0
273	421485.9330195723	10637.92339065658	0
274	421485.9327318334	10637.92337604729	0
275	421486.5610159641	10638.71586191895	0
276	421485.9328008738	10637.92346571298	0
277	421486.5618190916	10638.71609683683	0
278	421486.5610775122	10638.71588600759	0
279	421686.3682725405	10788.84814149063	0
280	421686.3683626757	10788.84846036645	0
281	421687.1490106101	10789.49714491394	0
282	421686.3683500679	10788.84814146687	0
283	421687.1492544384	10789.49702506958	0
284	421687.1489168743	10789.49706296536	0
285	421688.6114221878	10790.91836646578	0
286	421688.6113972813	10790.9182665497	0
287	421689.1239244604	10791.80215197361	0
288	421688.611789727	10790.91848035931	0
289	421689.124474743	10791.80235308423	0
290	421689.1238483583	10791.80198425444	0
291	421713.3351761585	10813.55540288225	0
292	421713.3350493282	10813.55540182025	0
293	421713.926705598	10814.38665895075	0
294	421713.3349507011	10813.55527979414	0
295	421713.9298507195	10814.38787404752	0
296	421713.9299326508	10814.38795582492	0
297	421723.3648312905	10825.09842016118	0
298	421723.3649566973	10825.09854251882	0
299	421724.0866468784	10825.80728722545	0
300	421723.3648772941	10825.09842427603	0
301	421724.0867242832	10825.80731166247	0
302	421724.0867911344	10825.8074030277	0
303	421744.4138114834	10842.63973523135	0
304	421744.4134075489	10842.63951220141	0
305	421745.1046469855	10843.38550157311	0
306	421744.4137167971	10842.63966766251	0
307	421745.1212999235	10843.37585138665	0
308	421745.1046470852	10843.38564242045	0
309	421745.4798068338	10844.32480124018	0
310	421745.1210240197	10843.37567707631	0
311	421745.4796427677	10844.32441485041	0
312	421745.4797691268	10844.32472470934	0
313	421812.9520535519	10895.29323291275	0
314	421812.9512299259	10895.29325396142	0
315	421813.9207238985	10895.6516181509	0
316	421812.9520367574	10895.29325962885	0
317	421813.9202068677	10895.65129168604	0
318	421813.9201778416	10895.65131112275	0
319	421884.5658428374	10927.8935187387	0
320	421884.56566576	10927.89327720035	0
321	421885.4987564792	10928.29582092086	0
322	421884.5658832751	10927.8935017136	0
323	421885.4986432026	10928.29587962908	0
324	421885.4989637595	10928.29588044724	0
325	421910.070471517	10938.11600298422	0
326	421910.070975863	10938.11595405874	0
327	421910.7971175321	10938.8112371154	0
328	421910.0708581195	10938.11612877556	0
329	421910.797422391	10938.81126605508	0
330	421910.7972668057	10938.81127705546	0
331	421957.9225699733	10958.36319352818	0
332	421957.9215133507	10958.36310227522	0
333	421958.8876311089	10958.71175119866	0
334	421957.9222694082	10958.36308830023	0
335	421958.8881873224	10958.71203759545	0
336	421958.8879637771	10958.7120522211	0
337	421960.5428440073	10959.91899091147	0
338	421960.5427970819	10959.91896579613	0
339	421961.4546985369	10960.38248848047	0
340	421960.5427968298	10959.91897407691	0
341	421961.4553897893	10960.38294932453	0
342	421961.4550106418	10960.38287632195	0
343	421989.4834670781	10991.69576479699	0
344	421989.4835052065	10991.69571151094	0
345	421990.0578337016	10992.52510258838	0
346	421989.482231279	10991.6950683288	0
347	421990.0578085092	10992.52531000889	0
348	421990.0578495404	10992.52530501239	0
349	422030.9367301436	11035.36442406774	0
350	422030.9367931607	11035.36463225275	0
351	422031.7242192229	11035.99873374958	0
352	422030.9367944992	11035.36434661429	0
353	422031.7244733467	11035.99875594672	0
354	422031.724473347	11035.99875594766	0
355	422145.3153167503	11110.58803138177	0
356	422145.3156076501	11110.58760400831	0
357	422146.2981203394	11110.85330245866	0
358	422145.3151762007	11110.58804954425	0
359	422146.2982030131	11110.8533612954	0
360	422146.2981718958	11110.85333350968	0
361	422235.2157030469	11147.15650043872	0
362	422235.2156401077	11147.15647615681	0
363	422236.1978123261	11147.38164617605	0
364	422235.2155786164	11147.15641599171	0
365	422236.1967855389	11147.38178623399	0
366	422236.196901897	11147.38185673788	0
367	422249.1693754919	11155.52637847193	0
368	422249.1695750616	11155.52681072038	0
369	422249.6459966904	11156.4245774605	0
370	422249.1688412417	11155.52623371238	0
371	422249.6477941929	11156.42430934315	0
372	422249.6459329953	11156.4245621922	0
373	422306.2812383378	11192.54885089931	0
374	422306.2806287425	11192.54914283259	0
375	422306.9204757292	11193.31245979267	0
376	422306.2813609199	11192.5488831769	0
377	422306.9406052098	11193.30196223748	0
378	422306.9406276045	11193.30198623184	0
379	422335.3356392152	11222.4531411274	0
380	422335.3344091737	11222.4528384952	0
381	422335.9449834563	11224.37730071284	0
382	422335.3353105934	11222.45311453399	0
383	422335.9457147472	11224.37719486015	0
384	422335.9453932735	11224.37739864456	0
385	422415.157495702	11294.27398534245	0
386	422415.1583106468	11294.26929317175	0
387	422415.6406809585	11296.24982698164	0
388	422415.1574493188	11294.27392012676	0
389	422415.6429392601	11296.252078093	0
390	422415.6429628672	11296.25205325451	0
391	422416.5492691883	11298.07903472463	0
392	422416.525980368	11298.08439445235	0
393	422416.9194307175	11299.01797475186	0
394	422416.5497110792	11298.07923256822	0
395	422416.9200498308	11299.01842823943	0
396	422416.9201302076	11299.01845484696	0
397	422419.6363800377	11303.31575045046	0
398	422419.6361543891	11303.31563911676	0
399	422419.9345566517	11304.29515253814	0
400	422419.6364004413	11303.31580485662	0
401	422419.9351117424	11304.29532226923	0
402	422419.9353045711	11304.29532783833	0
403	422551.1193492399	11390.45711060696	0
404	422551.116602632	11390.45474053357	0
405	422552.2420222625	11392.07175115661	0
406	422551.119482415	11390.45720447768	0
407	422552.2433277897	11392.07320154864	0
408	422552.2432478647	11392.07311197308	0
409	422617.4502782175	11457.61050483723	0
410	422617.4504335481	11457.60956291963	0
411	422617.4506087715	11458.67368370187	0
412	422617.4505873265	11457.61085215721	0
413	422617.4521010229	11458.66940037297	0
414	422617.4525944625	11458.66940841224	0
415	422627.1400625698	11473.11447944254	0
416	422627.1401214877	11473.11454854253	0
417	422627.7338528815	11473.93776461092	0
418	422627.1414115152	11473.11590025676	0
419	422627.7340508115	11473.93799280578	0
420	422627.7338062407	11473.93770769322	0
421	422713.7620037274	11584.04916648033	0
422	422713.7621436118	11584.04925225531	0
423	422714.390510247	11584.84714627365	0
424	422713.7627645752	11584.04928383985	0
425	422714.3908716121	11584.84766079833	0
426	422714.3911167951	11584.84745049767	0
427	422755.7398378527	11638.93012161898	0
428	422755.7389655146	11638.92989277031	0
429	422756.7197801098	11639.20543674523	0
430	422755.7401349753	11638.93024017203	0
431	422756.7195790338	11639.20533250606	0
432	422756.7197806062	11639.2054836889	0
433	422822.3204219072	11714.07696835598	0
434	422822.318179518	11714.07504152818	0
435	422822.4671119084	11715.09258900067	0
436	422822.3206361605	11714.07699401422	0
437	422822.4757737204	11715.09437689319	0
438	422822.4757737209	11715.09437689404	0
439	422830.147797625	11725.83464794598	0
440	422830.1478017801	11725.83464918552	0
441	422830.9022339187	11726.51219054941	0
442	422830.1484687258	11725.83506721374	0
443	422830.9060756885	11726.51593927965	0
444	422830.9061800272	11726.51584376901	0
445	422831.8488864863	11728.32830984211	0
446	422831.8488759116	11728.32828429792	0
447	422832.2937590678	11729.23729192558	0
448	422831.8504968745	11728.32949648453	0
449	422832.2939162462	11729.23754843629	0
450	422832.2939872266	11729.23798976207	0
451	422833.325840269	11730.99715389537	0
452	422833.3220478169	11730.9951849554	0
453	422833.9396025907	11731.76744769747	0
454	422833.3262823531	11730.99678327217	0
455	422833.940353458	11731.76817767461	0
456	422833.9402375477	11731.76812261341	0
457	422852.49358361	11762.36983071029	0
458	422852.4930643798	11762.36963251551	0
459	422855.61861799	11764.97780258493	0
460	422852.4938436927	11762.36959571262	0
461	422855.6205694222	11764.9792950017	0
462	422855.6205843693	11764.97940125622	0
463	422860.063284461	11770.59788168132	0
464	422860.046988005	11770.59823944533	0
465	422861.667714952	11771.87429791299	0
466	422860.0634699031	11770.59818320115	0
467	422861.6681703097	11771.87412239317	0
468	422861.6682791171	11771.87438859708	0
469	422863.8338049256	11774.04438239972	0
470	422863.833599322	11774.04449993892	0
471	422864.5195448544	11774.80924677434	0
472	422863.8345222017	11774.04506717644	0
473	422864.5203960904	11774.80987902138	0
474	422864.5198075929	11774.80950304194	0
475	422869.3456822045	11778.58980210968	0
476	422869.3456822035	11778.58980210949	0
477	422871.2048269315	11779.43709874338	0
478	422869.3461646346	11778.58990666688	0
479	422871.2263096049	11779.45066222569	0
480	422871.2269721168	11779.45146596531	0
481	422871.9601581434	11780.17898304973	0
482	422871.9561855797	11780.17594798136	0
483	422872.6917014101	11780.88486645616	0
484	422871.960208084	11780.17902979335	0
485	422872.6923058611	11780.88491688771	0
486	422872.6921777145	11780.88515278112	0
487	422874.2034836648	11782.28018819352	0
488	422874.2033268732	11782.28004453264	0
489	422874.9211920705	11783.01016939521	0
490	422874.2056105609	11782.28074234718	0
491	422874.9229920944	11783.01102918118	0
492	422874.9224232816	11783.01112966196	0
493	422885.4546374335	11789.39912167543	0
494	422885.453857618	11789.39879941678	0
495	422886.2531822272	11790.03294108762	0
496	422885.4545812123	11789.39922163843	0
497	422886.2547536238	11790.03376447887	0
498	422886.2509971791	11790.03306958025	0
499	422888.835742406	11791.69282261697	0
500	422888.8357215718	11791.69270299141	0
501	422889.4164568624	11792.5373295516	0
502	422888.836032539	11791.69375395166	0
503	422889.4177369745	11792.53812328405	0
504	422889.416483803	11792.53732668555	0
505	422892.1264760151	11795.54713763842	0
506	422892.11685514	11795.53944387235	0
507	422892.5578946469	11796.46339112147	0
508	422892.1264342165	11795.54670371744	0
509	422892.56465581	11796.4668070975	0
510	422892.5591862639	11796.46408023712	0
511	422944.7813401602	11850.68216215471	0
512	422944.7806938302	11850.68149228388	0
513	422945.6997740058	11850.95445532584	0
514	422944.7812476032	11850.68253088721	0
515	422945.7020685215	11850.95725626618	0
516	422945.7021004936	11850.95729800032	0
517	423039.7148656486	11970.4979969598	0
518	423039.7187190621	11970.49988968033	0
519	423039.7910800527	11971.5064416008	0
520	423039.7148389667	11970.49794267993	0
521	423039.781729205	11971.48871762149	0
522	423039.7910204412	11971.50659441862	0
523	423043.6500657219	11978.81556389607	0
524	423043.6502265549	11978.8157230565	0
525	423043.8634891072	11979.80138126214	0
526	423043.6494390872	11978.8152091272	0
527	423043.8595220484	11979.79761007929	0
528	423043.8635041789	11979.80139238955	0
529	423044.1251180437	11981.86110124144	0
530	423044.1227369236	11981.85878289671	0
531	423045.1585031594	11983.69423206275	0
532	423044.124914544	11981.86074132818	0
533	423045.1605578167	11983.69545002346	0
534	423045.159818593	11983.69446769229	0
535	423046.0583854406	11985.5546643806	0
536	423046.0571490804	11985.55410794795	0
537	423046.8561156465	11986.25814604868	0
538	423046.0584675011	11985.55488568522	0
539	423046.8586765807	11986.26178832118	0
540	423046.8586177368	11986.26164188384	0
541	423047.4513489367	11987.13829241059	0
542	423047.4512088573	11987.13825409158	0
543	423047.8783935263	11988.13938164227	0
544	423047.4657332571	11987.16060335059	0
545	423047.9169275423	11988.15185217212	0
546	423047.8795499109	11988.14047640141	0
547	423049.9728968519	11990.63324508636	0
548	423049.9688795815	11990.63001337177	0
549	423051.6021226253	11992.16804188205	0
550	423049.9724887397	11990.63297738805	0
551	423051.6044630501	11992.17237599287	0
552	423051.6050767561	11992.17288326182	0
553	423052.9917374213	11994.1704735419	0
554	423052.992148768	11994.17105063522	0
555	423053.8161906911	11995.07177289116	0
556	423053.0004741289	11994.19106178165	0
557	423053.8204530448	11995.08931578763	0
558	423053.8188704815	11995.0751873743	0
559	423053.7225127828	11996.78646482284	0
560	423053.7231600832	11996.79304510323	0
561	423054.3365260293	11999.05188998062	0
562	423054.3365977746	11999.05019301522	0
563	423166.2552326549	12108.15687874021	0
564	423166.2560292907	12108.15772825615	0
565	423167.0915787675	12108.68906155295	0
566	423166.2636636031	12108.1665585905	0
567	423167.0993560004	12108.69721423117	0
568	423167.0930770265	12108.69027391731	0
569	423249.4447506678	12220.04007457989	0
570	423249.4414435438	12220.03542426018	0
571	423248.7678627047	12220.71461338944	0
572	423249.446144474	12220.0414731818	0
573	423248.7684820417	12220.71615074945	0
574	423248.7677467215	12220.71469645882	0
575	423331.1895887454	12327.06962790137	0
576	423331.1896767571	12327.0696276916	0
577	423332.0067557402	12327.16498632955	0
578	423331.1919648718	12327.07186357399	0
579	423331.9953332451	12327.16699217683	0
580	423332.0072875763	12327.16508808526	0
581	423414.0507960239	12398.78227739933	0
582	423414.0529936558	12398.7823722997	0
583	423414.9905483344	12398.84159367671	0
584	423414.0655912986	12398.81129151853	0
585	423414.9902766434	12398.84244825703	0
586	423414.9906744672	12398.84156816116	0
587	423437.5948791911	12426.20450392805	0
588	423437.5935879827	12426.20465743093	0
589	423438.435183563	12426.75794897776	0
590	423437.5955949212	12426.20492281669	0
591	423438.4369248088	12426.75905253073	0
592	423438.436734415	12426.75891415553	0
593	423441.3836553473	12430.9052418711	0
594	423441.384192123	12430.90475187673	0
595	423442.1703173034	12431.54629123325	0
596	423441.3835287066	12430.90509341053	0
597	423442.171227364	12431.54630261603	0
598	423442.1712814157	12431.54616889985	0
599	423448.7468122429	12436.47983424345	0
600	423448.7476031703	12436.48006804704	0
601	423449.502128434	12437.15577393376	0
602	423448.7466198686	12436.47966990883	0
603	423449.5005291745	12437.15692565413	0
604	423449.5001244855	12437.15670929156	0
605	423450.9730916889	12438.55138384572	0
606	423450.9741050266	12438.54902147245	0
607	423451.5402646815	12439.40549653212	0
608	423450.9731482951	12438.55143728532	0
609	423451.5401305386	12439.40510787154	0
610	423451.5403818478	12439.40569647617	0
611	423467.8664442265	12458.90728832122	0
612	423467.8664319584	12458.90730838105	0
613	423468.6642965872	12459.54429037516	0
614	423467.8625164602	12458.90206375887	0
615	423468.6646942022	12459.54416405615	0
616	423468.6643262418	12459.54434536162	0
617	423469.5185673985	12460.10167441642	0
618	423469.5180171558	12460.10166886604	0
619	423470.3627606496	12460.66360599064	0
620	423469.5198753848	12460.10209684138	0
621	423470.3693389125	12460.66456275814	0
622	423470.3694455614	12460.6646984533	0
623	423471.1646109118	12461.29483119484	0
624	423471.1647731677	12461.29504314566	0
625	423473.5305545416	12463.202496721	0
626	423471.1649371985	12461.29516941497	0
627	423473.5313335616	12463.20239758261	0
628	423473.5305849409	12463.20262675369	0
629	423476.0475177463	12464.95265011229	0
630	423476.0480861597	12464.95253593879	0
631	423476.5997231946	12465.81707146638	0
632	423476.0476614501	12464.9526630595	0
633	423476.5959514907	12465.81856208254	0
634	423476.595893552	12465.81847459393	0
635	423477.9218383673	12467.37173303665	0
636	423477.9204962189	12467.37065445638	0
637	423478.5191798701	12468.18675035409	0
638	423477.9219343622	12467.37199340195	0
639	423478.5189119583	12468.18719971748	0
640	423478.5190437603	12468.1871545942	0
641	423481.6055501215	12473.46429672276	0
642	423481.6108863051	12473.46611123259	0
643	423482.2489747175	12474.23866498962	0
644	423481.6055684294	12473.46439276205	0
645	423482.2507054341	12474.23803839292	0
646	423482.2507952427	12474.23815399082	0
647	423533.216184844	12536.31573058856	0
648	423533.2159731966	12536.31566760105	0
649	423533.8153169552	12537.12074327709	0
650	423533.216087878	12536.31571027251	0
651	423533.8151366369	12537.1210047593	0
652	423533.8151943581	12537.12106076224	0
653	423543.0207338497	12547.8863755144	0
654	423543.0197265088	12547.88693209865	0
655	423543.3369442494	12548.84278878563	0
656	423543.0205222748	12547.88680091335	0
657	423543.3373775302	12548.84356951176	0
658	423543.3382024681	12548.84354245895	0
659	423709.9133815598	12695.34965398945	0
660	423709.9133511419	12695.34914512461	0
661	423710.6174749413	12696.08475274968	0
662	423709.9136199969	12695.34970686061	0
663	423710.6185815702	12696.08435576081	0
664	423710.6180164207	12696.08430027926	0
665	423768.808251293	12737.72628001052	0
666	423768.8080480039	12737.7264285343	0
667	423770.0866421013	12739.29958725673	0
668	423768.8080641468	12737.72626032789	0
669	423770.0868086534	12739.30021308579	0
670	423770.0873003062	12739.30031420143	0
671	423793.7082805667	12764.56428401429	0
672	423793.7076622985	12764.56394078843	0
673	423794.1793272821	12765.46771443927	0
674	423793.7081987027	12764.56421002155	0
675	423794.1797871112	12765.46901657965	0
676	423794.1792794961	12765.46862025875	0
677	423820.5878916693	12791.40425965062	0
678	423820.5883645966	12791.40528954577	0
679	423821.2703433046	12792.1627614412	0
680	423820.5885506407	12791.40468593309	0
681	423821.2705855209	12792.1625971254	0
682	423821.2701492627	12792.16251467539	0
683	423822.9163409718	12793.38140009959	0
684	423822.9183009013	12793.38161069796	0
685	423823.9010076021	12793.73528849535	0
686	423822.9162456288	12793.3814543448	0
687	423823.9005726824	12793.73513606715	0
688	423823.900572683	12793.73513606795	0
689	423830.1515442012	12799.04058231995	0
690	423830.1458382496	12799.04012378871	0
691	423830.9450824977	12799.69038264577	0
692	423830.149977617	12799.04043640595	0
693	423830.9462747898	12799.68982156304	0
694	423830.9460048034	12799.68981863235	0
695	423870.7763306334	12823.08784550194	0
696	423870.776236169	12823.08849068543	0
697	423871.1822176852	12823.16718165655	0
698	423871.1821538524	12823.16718142989	0
699	423876.0318016603	12826.83232963704	0
700	423875.9967689348	12826.80335035492	0
701	423876.0661987914	12826.86040229689	0
